collide*(0.7839, 1.1486, 0.1065)*CollisionTracker_RH*(-0.1039, 1.2181, -0.7111) *(-0.0149, -0.4145, 1.4895)*(0.8631, 1.1370, 0.1843)*FlagZY*(0.8000, 1.3000, 0.0000), 60.39371
Finish Line Tagged, 60.39816
Subject navigating course: False, 60.40269
Loaded course_9, 63.35626
Subject navigating course: False, 63.37135
Subject navigating course: True, 66.35856
Subject navigating course: False, 70.138
Loaded course_1, 71.95809
Subject navigating course: False, 71.97676
Subject navigating course: True, 79.95486
Off course, 79.96737
Pulse, 81.97472
Back on course, 82.77411
collide*(0.6126, 0.3625, 0.3716)*CollisionTracker_RF*(-0.6671, 1.1302, 1.5352) *(-4.4064, -17.1789, 10.4167)*(0.5956, 0.4331, 0.2859)*ObstacleLeftLowNormObstacleLowNormObstacle*(0.6000, 0.3250, 0.4000), 91.18061
pressed_ButtonBig(Clone), 91.6693
collide*(2.4189, 0.1901, 1.5532)*CollisionTracker_RF*(2.2892, -0.6251, 0.2190) *(9.0292, -25.7388, -6.7916)*(2.4187, 0.3047, 1.5100)*StepOverObstacle*(2.4000, 0.0975, 1.6000), 95.36826
collide*(3.4352, 1.1728, 1.6006)*CollisionTracker_RH*(0.8318, -0.1781, -0.0046) *(-3.0604, 1.3605, -0.1898)*(3.4240, 1.2520, 1.6301)*FlagZY*(3.6000, 1.3000, 1.6000), 95.75683
Finish Line Tagged, 95.76131
Subject navigating course: False, 95.76686
