LF,253.8263,0.895,0.089,1.663,0.548,0.410,0.517,0.514
RF,253.8263,0.705,0.102,1.657,-0.583,-0.310,0.711,0.243
LC,253.8263,0.964,0.906,1.505,0.150,-0.956,-0.247,0.060
sw,253.9345,0.352,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.9345,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.9345,0.811,1.304,1.439,-0.016,0.936,-0.351,-0.006
RC,253.9345,0.648,0.931,1.517,0.178,0.952,0.249,0.023
LF,253.9345,0.895,0.089,1.663,0.549,0.410,0.517,0.514
RF,253.9345,0.705,0.101,1.658,-0.584,-0.309,0.710,0.243
LC,253.9345,0.965,0.907,1.505,0.148,-0.956,-0.246,0.061
sw,254.0349,0.415,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.0349,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.0349,0.812,1.304,1.439,-0.014,0.937,-0.348,-0.007
RC,254.0349,0.649,0.931,1.517,0.180,0.952,0.248,0.023
LF,254.0349,0.895,0.089,1.663,0.548,0.410,0.516,0.515
RF,254.0349,0.704,0.101,1.659,-0.584,-0.308,0.711,0.243
LC,254.0349,0.965,0.906,1.505,0.146,-0.956,-0.245,0.062
sw,254.1456,0.484,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.1456,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.1456,0.813,1.304,1.439,-0.013,0.937,-0.349,-0.008
RC,254.1456,0.650,0.932,1.516,0.181,0.951,0.248,0.022
LF,254.1456,0.895,0.089,1.663,0.548,0.411,0.515,0.516
RF,254.1456,0.704,0.100,1.660,-0.584,-0.307,0.711,0.243
LC,254.1456,0.966,0.906,1.504,0.144,-0.957,-0.246,0.063
sw,254.2567,0.550,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.2567,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.2567,0.814,1.305,1.439,-0.012,0.938,-0.346,-0.008
RC,254.2567,0.651,0.932,1.515,0.182,0.951,0.248,0.021
LF,254.2567,0.896,0.089,1.663,0.547,0.411,0.514,0.517
RF,254.2567,0.704,0.100,1.661,-0.584,-0.305,0.712,0.243
LC,254.2567,0.966,0.906,1.504,0.144,-0.956,-0.246,0.064
sw,254.3568,0.607,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.3568,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.3568,0.815,1.306,1.440,-0.012,0.939,-0.345,-0.006
RC,254.3568,0.651,0.933,1.515,0.181,0.951,0.249,0.021
LF,254.3568,0.896,0.089,1.663,0.547,0.412,0.514,0.517
RF,254.3568,0.704,0.099,1.661,-0.583,-0.305,0.713,0.243
LC,254.3568,0.966,0.906,1.504,0.144,-0.956,-0.247,0.064
sw,254.4682,0.663,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.4682,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.4682,0.815,1.307,1.441,-0.011,0.939,-0.343,-0.003
RC,254.4682,0.652,0.933,1.514,0.180,0.951,0.250,0.021
LF,254.4682,0.896,0.089,1.663,0.547,0.411,0.514,0.517
RF,254.4682,0.704,0.099,1.661,-0.584,-0.305,0.713,0.242
LC,254.4682,0.966,0.906,1.505,0.146,-0.956,-0.248,0.062
sw,254.5793,0.711,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.5793,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.5793,0.816,1.307,1.443,-0.010,0.940,-0.342,-0.001
RC,254.5793,0.652,0.933,1.514,0.181,0.951,0.251,0.022
LF,254.5793,0.896,0.089,1.663,0.548,0.410,0.515,0.516
RF,254.5793,0.704,0.099,1.661,-0.584,-0.306,0.711,0.242
LC,254.5793,0.967,0.906,1.507,0.146,-0.956,-0.248,0.059
sw,254.6798,0.747,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.6798,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.6798,0.816,1.308,1.445,-0.009,0.940,-0.340,0.002
RC,254.6798,0.651,0.934,1.514,0.181,0.951,0.251,0.023
LF,254.6798,0.895,0.089,1.664,0.549,0.409,0.517,0.514
RF,254.6798,0.703,0.099,1.662,-0.585,-0.308,0.710,0.242
LC,254.6798,0.967,0.907,1.508,0.146,-0.956,-0.248,0.057
sw,254.789,0.776,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.789,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.789,0.817,1.308,1.446,-0.007,0.941,-0.338,0.004
RC,254.789,0.651,0.934,1.514,0.181,0.950,0.252,0.025
LF,254.789,0.895,0.089,1.664,0.550,0.407,0.519,0.512
RF,254.789,0.704,0.099,1.662,-0.585,-0.310,0.709,0.243
LC,254.789,0.966,0.906,1.509,0.145,-0.956,-0.248,0.055
sw,254.8898,0.793,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.8898,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.8898,0.818,1.308,1.447,-0.005,0.941,-0.337,0.007
RC,254.8898,0.651,0.934,1.514,0.181,0.950,0.252,0.027
LF,254.8898,0.895,0.089,1.664,0.550,0.407,0.520,0.511
RF,254.8898,0.704,0.099,1.661,-0.585,-0.311,0.708,0.242
LC,254.8898,0.966,0.906,1.511,0.146,-0.956,-0.248,0.052
sw,254.99,0.800,1.000,1.200,0.000,0.000,0.000,1.000
bb,254.99,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,254.99,0.818,1.309,1.448,-0.004,0.941,-0.338,0.010
RC,254.99,0.651,0.933,1.515,0.180,0.951,0.252,0.030
LF,254.99,0.895,0.089,1.664,0.551,0.407,0.520,0.511
RF,254.99,0.703,0.099,1.662,-0.586,-0.312,0.708,0.242
LC,254.99,0.966,0.907,1.512,0.146,-0.956,-0.248,0.051
sw,255.1007,0.796,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.1007,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.1007,0.818,1.309,1.448,-0.003,0.941,-0.337,0.013
RC,255.1007,0.651,0.933,1.515,0.178,0.951,0.251,0.032
LF,255.1007,0.895,0.089,1.664,0.551,0.406,0.520,0.511
RF,255.1007,0.704,0.099,1.661,-0.586,-0.312,0.707,0.242
LC,255.1007,0.966,0.907,1.513,0.147,-0.956,-0.248,0.050
sw,255.2008,0.782,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.2008,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.2008,0.818,1.309,1.449,-0.003,0.941,-0.337,0.015
RC,255.2008,0.651,0.933,1.515,0.178,0.951,0.251,0.033
LF,255.2008,0.895,0.089,1.665,0.551,0.406,0.521,0.510
RF,255.2008,0.704,0.100,1.660,-0.587,-0.313,0.707,0.242
LC,255.2008,0.966,0.907,1.514,0.148,-0.956,-0.249,0.049
sw,255.3116,0.756,1.000,1.200,0.000,0.000,0.000,1.000
bb,255.3116,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,255.3116,0.818,1.309,1.449,-0.003,0.941,-0.338,0.016
